matricula_id,genero_id,edad,rango_edad_id,anio_ingreso,semestre_ingreso,institucion_id,carrera_id,via_ingreso_id,comuna_id
28733,1,26,3,2019,Primer semestre,9,33,5,147
28826,1,22,2,2019,Primer semestre,2,273,5,147
28879,1,19,1,2021,Primer semestre,10,213,5,147
28931,2,23,2,2020,Primer semestre,10,82,5,147
28943,1,18,1,2021,Primer semestre,10,216,5,147
28963,1,26,3,2015,Primer semestre,9,5,5,147
29024,1,29,3,2020,Primer semestre,5,293,5,147
29053,1,18,1,2021,Primer semestre,11,188,5,147
29184,1,23,2,2017,Primer semestre,10,229,5,147
29217,1,32,4,2021,Primer semestre,5,120,5,147
29261,1,29,3,2011,Primer semestre,9,5,5,147
29340,2,19,1,2020,Primer semestre,1,8,5,147
29354,1,22,2,2018,Primer semestre,9,59,5,147
29399,1,19,1,2021,Primer semestre,10,113,5,147
29417,1,33,4,2019,Primer semestre,8,305,5,147
29478,1,27,3,2018,Primer semestre,3,253,5,147
29520,1,34,4,2020,Primer semestre,1,281,5,147
29534,1,49,6,2019,Primer semestre,10,214,5,147
29560,1,47,6,2020,Primer semestre,1,309,5,147
29599,1,23,2,2017,Primer semestre,10,63,5,147
29684,2,50,6,2018,Segundo semestre,9,156,5,147
29705,1,21,2,2019,Primer semestre,11,190,5,147
29749,2,19,1,2020,Primer semestre,9,5,5,147
29875,2,33,4,2018,Primer semestre,8,226,5,147
29957,1,23,2,2017,Primer semestre,9,83,6,147
30024,2,39,5,2021,Primer semestre,14,34,5,147
30028,1,24,2,2017,Primer semestre,10,113,5,147
30160,1,23,2,2019,Primer semestre,11,220,2,147
30169,2,32,4,2021,Primer semestre,2,267,5,147
30226,1,23,2,2016,Primer semestre,10,194,5,147
30328,1,21,2,2019,Primer semestre,10,214,5,147
30365,2,19,1,2021,Primer semestre,1,310,5,147
30425,2,19,1,2021,Primer semestre,10,216,11,147
30436,1,22,2,2020,Primer semestre,5,90,5,147
30487,2,20,2,2020,Primer semestre,1,8,2,147
30488,1,20,2,2019,Primer semestre,1,8,5,147
30622,2,52,6,2021,Primer semestre,4,240,5,147
30641,2,37,5,2019,Primer semestre,5,266,5,147
30666,2,26,3,2021,Primer semestre,1,1,2,147
30726,1,26,3,2020,Primer semestre,15,106,1,147
30767,1,19,1,2020,Primer semestre,1,308,5,147
30774,1,35,5,2016,Primer semestre,9,44,5,147
30859,1,24,2,2019,Primer semestre,10,57,2,147
30946,1,30,4,2019,Primer semestre,10,86,5,147
30964,2,21,2,2021,Primer semestre,5,96,5,147
31006,2,19,1,2021,Primer semestre,1,316,9,147
31124,1,20,2,2021,Primer semestre,5,268,5,147
31148,2,21,2,2020,Primer semestre,7,131,5,147
31166,1,20,2,2021,Primer semestre,6,4,1,147
31176,2,21,2,2019,Primer semestre,11,255,5,147
31317,1,23,2,2017,Primer semestre,9,183,5,147
31344,1,22,2,2017,Primer semestre,10,229,5,147
31346,1,21,2,2018,Primer semestre,10,63,5,147
31347,1,21,2,2018,Primer semestre,10,216,5,147
31394,1,21,2,2018,Primer semestre,9,183,5,147
31446,1,26,3,2019,Primer semestre,2,284,5,147
31536,1,23,2,2017,Primer semestre,10,185,5,147
31555,1,26,3,2015,Primer semestre,9,74,5,147
31805,1,21,2,2021,Primer semestre,10,185,5,147
31806,1,21,2,2020,Primer semestre,2,294,5,147
31848,1,29,3,2020,Primer semestre,4,274,5,147
31886,1,50,6,2019,Primer semestre,5,11,5,147
31906,2,30,4,2021,Primer semestre,2,267,5,147
31989,2,20,2,2021,Primer semestre,2,68,5,147
31990,2,20,2,2021,Primer semestre,13,60,5,147
32060,2,20,2,2021,Primer semestre,1,290,5,147
32084,2,20,2,2021,Primer semestre,10,318,10,147
32254,1,24,2,2016,Primer semestre,9,59,5,147
32383,1,24,2,2021,Primer semestre,3,256,9,147
32424,1,31,4,2021,Primer semestre,1,281,5,147
32426,2,21,2,2021,Primer semestre,5,120,5,147
32427,1,21,2,2021,Primer semestre,6,70,9,147
32457,1,28,3,2019,Primer semestre,7,110,5,147
32460,2,26,3,2019,Primer semestre,1,155,5,147
32469,2,38,5,2017,Primer semestre,10,113,5,147
32577,2,21,2,2020,Primer semestre,11,217,5,147
32603,1,21,2,2020,Primer semestre,2,276,5,147
32633,1,26,3,2021,Primer semestre,10,92,5,147
32701,2,21,2,2021,Primer semestre,8,226,5,147
32807,1,29,3,2021,Primer semestre,4,29,3,147
32827,1,26,3,2014,Primer semestre,9,33,5,147
32941,1,27,3,2020,Segundo semestre,3,253,9,147
33088,1,29,3,2019,Primer semestre,9,37,5,147
33089,1,29,3,2012,Primer semestre,9,183,5,147
33172,1,40,6,2019,Primer semestre,2,262,5,147
33286,1,21,2,2019,Primer semestre,9,59,5,147
33291,2,22,2,2021,Primer semestre,6,136,3,147
33292,1,22,2,2017,Primer semestre,9,33,5,147
33352,1,25,3,2017,Primer semestre,11,190,2,147
33420,2,21,2,2019,Primer semestre,5,280,5,147
33448,1,22,2,2018,Primer semestre,10,211,5,147
33482,2,26,3,2021,Primer semestre,10,92,5,147
33513,1,22,2,2018,Primer semestre,10,57,5,147
33537,1,20,2,2021,Primer semestre,4,104,5,147
33604,1,19,1,2021,Primer semestre,5,280,5,147
33638,2,28,3,2020,Primer semestre,1,13,5,147
33639,2,21,2,2021,Primer semestre,6,144,5,147
33672,1,26,3,2020,Primer semestre,2,262,5,147
33705,1,30,4,2019,Primer semestre,11,231,3,147
33708,2,24,2,2019,Segundo semestre,10,77,3,147
33747,2,19,1,2020,Primer semestre,1,12,5,147
33812,1,19,1,2021,Primer semestre,5,280,5,147
33819,1,20,2,2021,Primer semestre,11,190,5,147
33930,2,22,2,2020,Primer semestre,13,151,5,147
33954,1,23,2,2019,Primer semestre,8,227,5,147
34002,2,34,4,2019,Primer semestre,8,226,5,147
34051,2,24,2,2021,Primer semestre,2,267,5,147
34148,1,22,2,2019,Primer semestre,5,296,5,147
34236,2,23,2,2018,Primer semestre,11,206,5,147
34297,2,25,3,2021,Primer semestre,8,228,5,147
34407,2,24,2,2020,Primer semestre,11,220,5,147
34445,1,21,2,2019,Primer semestre,11,231,5,147
34475,1,32,4,2020,Primer semestre,2,276,5,147
34559,2,19,1,2020,Primer semestre,10,204,5,147
34693,1,28,3,2021,Primer semestre,4,135,5,147
34798,1,36,5,2019,Primer semestre,7,241,5,147
34804,2,39,5,2017,Segundo semestre,9,43,5,147
34875,1,22,2,2019,Primer semestre,7,241,5,147
34998,1,19,1,2020,Primer semestre,10,185,5,147
35033,2,23,2,2019,Primer semestre,10,30,5,147
35054,2,36,5,2015,Primer semestre,4,141,9,147
35261,1,34,4,2020,Primer semestre,13,235,5,147
35276,1,29,3,2018,Primer semestre,10,82,3,147
35305,1,29,3,2021,Primer semestre,10,298,5,147
35338,1,23,2,2016,Primer semestre,10,63,5,147
35439,1,43,6,2019,Segundo semestre,3,253,9,147
35469,2,38,5,2020,Primer semestre,1,181,5,147
35536,2,24,2,2019,Primer semestre,6,118,5,147
35613,1,31,4,2021,Primer semestre,8,306,5,147
35975,1,29,3,2021,Primer semestre,8,304,5,147
36065,1,23,2,2021,Primer semestre,1,281,5,147
36127,1,29,3,2021,Primer semestre,2,68,5,147
36169,1,33,4,2020,Segundo semestre,4,245,5,147
36294,1,19,1,2020,Primer semestre,8,304,5,147
36316,2,22,2,2021,Primer semestre,7,131,5,147
36378,2,22,2,2017,Primer semestre,9,59,5,147
36503,1,21,2,2019,Primer semestre,11,231,5,147
36590,2,24,2,2019,Primer semestre,10,214,5,147
36601,1,19,1,2021,Primer semestre,1,66,9,147
36644,1,26,3,2018,Primer semestre,10,57,4,147
36739,2,19,1,2020,Primer semestre,10,214,5,147
36760,2,23,2,2018,Primer semestre,15,132,5,147
36890,1,23,2,2021,Primer semestre,1,281,5,147
36947,1,24,2,2017,Primer semestre,10,39,5,147
36978,1,21,2,2020,Primer semestre,8,304,5,147
37008,1,26,3,2018,Primer semestre,10,211,5,147
37014,1,19,1,2020,Primer semestre,10,229,6,147
37019,2,19,1,2021,Primer semestre,11,255,5,147
37036,2,33,4,2010,Primer semestre,9,183,5,147
37086,2,19,1,2021,Primer semestre,11,84,5,147
37174,2,21,2,2020,Primer semestre,6,136,1,147
37221,1,20,2,2019,Primer semestre,10,30,5,147
37235,1,23,2,2018,Primer semestre,2,272,5,147
37423,2,23,2,2018,Primer semestre,11,84,5,147
37504,1,21,2,2020,Primer semestre,13,32,5,147
37571,1,22,2,2019,Primer semestre,10,185,6,147
37633,1,26,3,2021,Primer semestre,7,238,5,147
37641,1,20,2,2020,Primer semestre,1,281,5,147
37664,2,26,3,2020,Primer semestre,6,137,2,147
37709,1,24,2,2017,Primer semestre,9,183,5,147
37733,1,23,2,2020,Primer semestre,11,314,5,147
37739,1,21,2,2019,Primer semestre,11,192,5,147
37746,1,25,3,2019,Primer semestre,9,183,5,147
37971,2,19,1,2020,Primer semestre,11,312,5,147
38055,2,33,4,2021,Primer semestre,4,245,5,147
38069,1,23,2,2017,Primer semestre,9,183,5,147
38132,1,21,2,2020,Primer semestre,5,296,5,147
38133,2,21,2,2020,Primer semestre,9,83,5,147
38141,2,24,2,2016,Primer semestre,11,206,5,147
38245,1,29,3,2012,Primer semestre,13,151,5,147
38252,2,24,2,2019,Primer semestre,5,260,5,147
38434,1,22,2,2019,Primer semestre,11,319,5,147
38451,1,21,2,2020,Primer semestre,9,33,4,147
38453,2,27,3,2017,Primer semestre,5,120,5,147
38492,2,53,6,2018,Primer semestre,6,70,5,147
38556,2,23,2,2017,Primer semestre,10,77,5,147
38566,1,21,2,2020,Primer semestre,10,38,5,147
38567,1,21,2,2020,Primer semestre,11,217,5,147
38607,1,20,2,2020,Primer semestre,1,67,5,147
38684,1,20,2,2020,Primer semestre,2,279,5,147
38686,2,19,1,2021,Primer semestre,6,132,5,147
38776,1,19,1,2021,Primer semestre,11,61,5,147
38900,2,34,4,2012,Primer semestre,9,5,5,147
38914,2,24,2,2021,Primer semestre,6,138,9,147
38956,1,21,2,2019,Primer semestre,11,190,5,147
39000,2,26,3,2017,Primer semestre,11,312,5,147
39077,1,19,1,2020,Primer semestre,5,280,5,147
39085,2,22,2,2020,Primer semestre,11,220,5,147
39261,2,21,2,2020,Primer semestre,9,76,5,147
39289,1,38,5,2021,Primer semestre,3,251,9,147
39304,2,24,2,2017,Primer semestre,7,131,5,147
39308,2,27,3,2018,Primer semestre,6,20,3,147
39432,2,19,1,2021,Primer semestre,10,77,5,147
39443,1,19,1,2021,Primer semestre,13,151,5,147
39464,1,21,2,2018,Primer semestre,10,216,5,147
39503,2,27,3,2021,Primer semestre,2,246,5,147
39538,2,23,2,2017,Primer semestre,10,77,5,147
39650,1,27,3,2021,Primer semestre,13,60,5,147
39751,1,23,2,2018,Primer semestre,10,57,5,147
39859,2,19,1,2021,Primer semestre,13,151,5,147
39917,2,22,2,2019,Primer semestre,9,33,5,147
39922,1,24,2,2017,Primer semestre,11,190,5,147
39930,1,29,3,2021,Primer semestre,3,259,9,147
40031,2,21,2,2019,Primer semestre,6,118,5,147
40058,1,27,3,2015,Primer semestre,6,20,5,147
40191,1,23,2,2020,Primer semestre,1,281,5,147
40639,1,44,6,2021,Primer semestre,2,223,5,147
40648,1,28,3,2020,Primer semestre,8,299,5,147
40670,1,19,1,2021,Primer semestre,5,280,5,147
40671,1,19,1,2021,Primer semestre,4,283,5,147
40699,1,19,1,2021,Primer semestre,13,232,5,147
40727,2,19,1,2021,Primer semestre,11,26,5,147
40767,2,22,2,2019,Primer semestre,11,220,6,147
40867,2,22,2,2020,Primer semestre,6,136,5,147
41076,2,18,1,2021,Primer semestre,1,290,5,147
41162,1,41,6,2021,Primer semestre,1,2,5,147
41213,1,23,2,2017,Primer semestre,13,64,5,147
41240,2,33,4,2017,Primer semestre,14,234,5,147
41256,1,32,4,2020,Primer semestre,3,253,9,147
41287,2,24,2,2016,Primer semestre,9,5,5,147
41303,1,22,2,2018,Primer semestre,15,317,5,147
41341,1,23,2,2016,Primer semestre,9,74,5,147
41380,1,19,1,2020,Primer semestre,10,63,5,147
41425,2,25,3,2016,Primer semestre,2,246,5,147
41438,1,22,2,2018,Primer semestre,10,194,5,147
41477,2,36,5,2020,Primer semestre,1,54,5,147
41584,1,22,2,2018,Primer semestre,10,214,6,147
41589,2,24,2,2016,Primer semestre,5,120,5,147
41617,2,27,3,2019,Primer semestre,6,20,3,147
41660,1,21,2,2019,Primer semestre,15,186,5,147
41777,1,19,1,2020,Primer semestre,1,23,5,147
41778,1,19,1,2021,Primer semestre,2,276,5,147
41981,2,23,2,2016,Primer semestre,9,33,5,147
42001,1,31,4,2021,Primer semestre,1,281,5,147
42168,2,26,3,2019,Primer semestre,10,158,5,147
42265,2,23,2,2020,Primer semestre,6,18,5,147
42266,2,23,2,2021,Primer semestre,10,298,5,147
42284,2,22,2,2017,Primer semestre,11,6,5,147
42335,2,21,2,2020,Primer semestre,7,241,5,147
42358,1,19,1,2021,Primer semestre,11,190,2,147
42382,2,20,2,2021,Primer semestre,2,284,5,147
42383,1,20,2,2021,Primer semestre,13,182,5,147
42389,1,26,3,2014,Primer semestre,5,120,5,147
42393,1,43,6,2020,Primer semestre,2,294,5,147
42596,1,19,1,2020,Primer semestre,9,59,5,147
42661,1,22,2,2019,Primer semestre,5,296,5,147
42684,1,29,3,2018,Primer semestre,14,234,5,147
42810,2,23,2,2018,Primer semestre,10,30,5,147
42847,1,28,3,2020,Primer semestre,11,61,5,147
42848,1,28,3,2020,Primer semestre,8,299,5,147
42925,1,19,1,2020,Primer semestre,10,82,5,147
43119,1,34,4,2018,Primer semestre,10,211,5,147
43188,2,23,2,2016,Primer semestre,11,312,5,147
43235,2,25,3,2014,Primer semestre,9,183,5,147
43257,2,29,3,2015,Primer semestre,9,59,5,147
43343,2,21,2,2019,Primer semestre,10,207,5,147
43405,1,19,1,2021,Primer semestre,1,288,5,147
43638,2,21,2,2020,Primer semestre,5,266,5,147
43657,1,22,2,2017,Primer semestre,11,231,5,147
43658,1,22,2,2017,Primer semestre,10,39,5,147
43761,1,19,1,2021,Primer semestre,10,14,5,147
43809,1,20,2,2019,Primer semestre,1,8,5,147
43864,1,22,2,2018,Primer semestre,10,211,5,147
43875,2,19,1,2021,Primer semestre,6,132,5,147
43967,1,29,3,2019,Primer semestre,4,283,5,147
44053,1,36,5,2021,Primer semestre,14,87,5,147
44079,2,18,1,2021,Primer semestre,10,77,5,147
44151,1,21,2,2021,Primer semestre,5,280,5,147
44263,2,34,4,2019,Segundo semestre,4,245,5,147
44334,2,22,2,2019,Primer semestre,10,143,5,147
44543,1,22,2,2019,Primer semestre,9,183,5,147
44618,2,18,1,2021,Primer semestre,10,77,5,147
44679,1,28,3,2021,Primer semestre,10,164,5,147
44694,1,23,2,2017,Primer semestre,13,60,5,147
44742,2,19,1,2020,Primer semestre,8,297,5,147
44973,2,18,1,2021,Primer semestre,9,5,5,147
45017,2,19,1,2021,Primer semestre,11,231,5,147
45091,1,24,2,2016,Primer semestre,9,183,5,147
45212,1,19,1,2021,Primer semestre,8,304,5,147
45244,2,19,1,2020,Primer semestre,10,113,5,147
45307,1,18,1,2021,Primer semestre,7,241,5,147
45358,1,35,5,2020,Primer semestre,5,95,5,147
45531,1,19,1,2021,Primer semestre,10,207,5,147
45657,2,27,3,2021,Primer semestre,6,71,3,147
45725,1,24,2,2021,Primer semestre,13,60,5,147
45761,2,21,2,2019,Primer semestre,6,18,5,147
45789,1,25,3,2016,Primer semestre,11,201,5,147
45884,1,22,2,2020,Primer semestre,2,246,5,147
45918,2,33,4,2021,Primer semestre,5,90,5,147
46089,2,21,2,2020,Primer semestre,10,77,5,147
46189,2,22,2,2019,Primer semestre,5,90,5,147
46250,2,33,4,2019,Primer semestre,4,245,5,147
46260,2,19,1,2021,Primer semestre,1,310,5,147
46284,1,22,2,2019,Primer semestre,11,188,5,147
46285,1,22,2,2019,Primer semestre,10,204,5,147
46300,1,24,2,2021,Primer semestre,2,267,5,147
46332,1,25,3,2021,Primer semestre,1,281,5,147
46333,2,39,5,2020,Primer semestre,3,247,9,147
46437,2,23,2,2017,Primer semestre,10,204,5,147
46447,1,19,1,2021,Primer semestre,10,185,5,147
46489,1,39,5,2021,Primer semestre,3,239,5,147
46597,2,19,1,2021,Primer semestre,9,5,5,147
46689,2,36,5,2021,Primer semestre,4,21,5,147
46728,2,22,2,2021,Primer semestre,6,132,5,147
46818,2,29,3,2019,Primer semestre,6,20,5,147
46837,1,27,3,2017,Primer semestre,10,143,5,147
47068,2,21,2,2020,Primer semestre,9,76,5,147
47098,2,24,2,2018,Primer semestre,15,107,3,147
47234,2,21,2,2020,Primer semestre,9,83,5,147
47238,2,28,3,2021,Primer semestre,1,54,2,147
47290,2,23,2,2018,Primer semestre,14,234,5,147
47389,1,24,2,2017,Primer semestre,10,229,5,147
47591,1,26,3,2015,Primer semestre,11,231,5,147
47592,2,26,3,2014,Primer semestre,9,5,5,147
47615,1,19,1,2021,Primer semestre,1,281,5,147
47748,2,24,2,2016,Primer semestre,7,131,5,147
47839,2,19,1,2021,Primer semestre,10,57,5,147
47900,2,24,2,2021,Primer semestre,8,228,5,147
47926,1,21,2,2019,Primer semestre,11,255,5,147
47930,2,41,6,2021,Primer semestre,3,256,9,147
48036,2,23,2,2017,Primer semestre,10,216,5,147
48051,2,29,3,2020,Primer semestre,10,207,5,147
48147,1,23,2,2018,Primer semestre,13,232,5,147
48192,1,20,2,2019,Primer semestre,6,70,5,147
48200,1,19,1,2020,Primer semestre,10,211,11,147
48282,1,29,3,2020,Primer semestre,3,247,9,147
48323,2,23,2,2021,Primer semestre,5,120,5,147
48401,1,27,3,2014,Primer semestre,9,114,5,147
48477,1,24,2,2020,Primer semestre,9,183,2,147
48602,2,26,3,2016,Primer semestre,10,77,5,147
48624,1,22,2,2017,Primer semestre,9,59,5,147
48651,1,22,2,2021,Primer semestre,15,27,1,147
48686,1,24,2,2018,Segundo semestre,15,127,1,147
48918,1,19,1,2020,Primer semestre,10,229,5,147
48942,1,23,2,2018,Primer semestre,9,59,5,147
48966,2,24,2,2021,Primer semestre,10,216,5,147
49066,1,20,2,2020,Primer semestre,11,314,5,147
49067,2,20,2,2019,Primer semestre,10,204,5,147
49202,1,31,4,2009,Primer semestre,9,183,5,147
49236,2,19,1,2021,Primer semestre,10,82,5,147
49237,2,24,2,2017,Primer semestre,13,60,5,147
49304,1,24,2,2016,Primer semestre,9,33,5,147
49387,2,22,2,2017,Primer semestre,10,194,5,147
49412,1,19,1,2021,Primer semestre,9,183,7,147
49536,1,45,6,2021,Primer semestre,11,165,5,147
49601,1,20,2,2020,Primer semestre,10,211,5,147
49686,2,21,2,2018,Primer semestre,15,132,5,147
49687,2,21,2,2019,Primer semestre,10,143,5,147
49830,1,23,2,2017,Primer semestre,15,186,5,147
49841,1,19,1,2020,Primer semestre,13,60,5,147
49942,2,34,4,2020,Primer semestre,1,181,5,147
49950,1,26,3,2016,Primer semestre,10,194,2,147
50043,1,24,2,2020,Primer semestre,3,253,9,147
50106,1,23,2,2017,Primer semestre,10,57,5,147
50216,1,18,1,2021,Primer semestre,10,63,5,147
50235,1,24,2,2020,Primer semestre,15,106,3,147
50238,2,22,2,2021,Primer semestre,1,281,5,147
50387,1,20,2,2020,Primer semestre,2,279,5,147
50406,2,22,2,2018,Primer semestre,6,150,5,147
50476,1,21,2,2020,Primer semestre,10,211,5,147
50514,2,38,5,2021,Primer semestre,4,245,5,147
50526,1,31,4,2020,Primer semestre,4,29,5,147
50566,1,19,1,2021,Primer semestre,6,70,9,147
50609,2,22,2,2018,Primer semestre,10,77,5,147
50692,1,19,1,2020,Primer semestre,2,272,5,147
50693,1,19,1,2020,Primer semestre,9,33,5,147
50771,1,22,2,2018,Primer semestre,13,196,5,147
50828,1,19,1,2021,Primer semestre,10,193,5,147
50861,1,18,1,2021,Primer semestre,13,232,5,147
50938,1,19,1,2020,Primer semestre,10,185,5,147
51355,2,56,6,2014,Primer semestre,4,21,5,147
51410,2,21,2,2020,Primer semestre,7,241,5,147
51411,1,21,2,2020,Primer semestre,10,318,5,147
51432,1,22,2,2018,Primer semestre,10,143,5,147
51520,2,29,3,2021,Primer semestre,5,126,5,147
51706,2,19,1,2020,Primer semestre,10,204,5,147
51724,1,22,2,2017,Primer semestre,7,241,5,147
51731,2,28,3,2012,Primer semestre,9,33,5,147
51806,1,23,2,2019,Primer semestre,2,292,5,147
51816,1,21,2,2019,Primer semestre,13,232,5,147
51818,2,24,2,2020,Primer semestre,9,171,5,147
51892,1,25,3,2021,Primer semestre,4,243,5,147
51895,2,21,2,2020,Primer semestre,6,136,3,147
52218,1,20,2,2020,Primer semestre,11,190,5,147
52220,1,18,1,2021,Primer semestre,9,59,6,147
52241,2,34,4,2021,Primer semestre,1,54,5,147
52356,1,35,5,2021,Primer semestre,3,251,9,147
52413,2,24,2,2018,Primer semestre,10,57,5,147
52463,2,19,1,2020,Primer semestre,1,23,5,147
52497,1,29,3,2020,Primer semestre,3,251,9,147
52500,1,19,1,2021,Primer semestre,13,182,5,147
52519,1,31,4,2021,Primer semestre,8,304,5,147
52554,1,29,3,2019,Primer semestre,11,26,5,147
52560,2,28,3,2019,Primer semestre,11,26,5,147
52591,2,23,2,2019,Primer semestre,13,151,5,147
52630,1,28,3,2016,Primer semestre,10,63,5,147
52695,2,19,1,2020,Primer semestre,6,71,5,147
52850,2,32,4,2018,Primer semestre,10,175,5,147
53014,1,24,2,2021,Primer semestre,7,238,5,147
53100,1,19,1,2021,Primer semestre,10,207,5,147
53121,2,21,2,2021,Primer semestre,6,136,3,147
53164,1,39,5,2010,Primer semestre,13,235,3,147
53170,1,21,2,2018,Primer semestre,9,183,5,147
53310,1,29,3,2019,Primer semestre,3,253,9,147
53407,2,26,3,2021,Primer semestre,13,151,5,147
53430,2,19,1,2021,Primer semestre,6,18,5,147
53495,1,32,4,2021,Primer semestre,7,241,5,147
53509,2,21,2,2019,Primer semestre,10,204,11,147
53516,1,19,1,2020,Primer semestre,8,297,5,147
53598,1,22,2,2020,Primer semestre,10,185,5,147
53617,1,21,2,2020,Primer semestre,10,207,11,147
53712,1,23,2,2017,Primer semestre,9,59,5,147
53762,1,36,5,2021,Primer semestre,2,272,5,147
53946,2,21,2,2019,Primer semestre,10,204,5,147
53962,1,19,1,2021,Primer semestre,10,113,5,147
54127,2,20,2,2020,Primer semestre,5,96,5,147
54178,1,22,2,2018,Primer semestre,6,40,5,147
54232,2,27,3,2015,Primer semestre,9,33,5,147
54413,1,19,1,2020,Primer semestre,10,57,5,147
54581,1,22,2,2021,Primer semestre,1,281,5,147
54644,1,24,2,2017,Primer semestre,11,190,5,147
54686,1,19,1,2021,Primer semestre,5,280,5,147
54787,1,21,2,2018,Primer semestre,10,185,5,147
54788,2,21,2,2021,Primer semestre,11,6,2,147
54859,1,19,1,2020,Primer semestre,10,63,5,147
54876,1,36,5,2018,Primer semestre,6,70,5,147
54917,2,19,1,2020,Primer semestre,8,302,5,147
55019,2,19,1,2020,Primer semestre,10,318,5,147
55064,2,19,1,2020,Primer semestre,10,216,5,147
55094,1,19,1,2020,Primer semestre,10,63,5,147
55103,2,39,5,2018,Primer semestre,2,222,5,147
55131,2,21,2,2020,Primer semestre,11,188,5,147
55302,2,19,1,2021,Primer semestre,1,55,5,147
55403,2,28,3,2021,Primer semestre,6,138,1,147
55415,2,22,2,2021,Primer semestre,15,85,2,147
55430,1,24,2,2016,Primer semestre,9,183,5,147
55432,2,22,2,2020,Primer semestre,8,228,5,147
55559,2,23,2,2020,Primer semestre,10,77,5,147
55576,2,19,1,2020,Primer semestre,6,136,5,147
55595,2,22,2,2019,Primer semestre,11,61,5,147
55596,2,22,2,2018,Primer semestre,9,5,5,147
55636,1,26,3,2019,Primer semestre,2,294,5,147
55718,2,43,6,2021,Primer semestre,7,72,5,147
55798,2,24,2,2020,Primer semestre,2,279,5,147
55900,2,24,2,2015,Primer semestre,10,214,5,147
56021,2,23,2,2019,Primer semestre,1,54,5,147
56076,2,36,5,2021,Primer semestre,14,234,5,147
56111,2,28,3,2021,Primer semestre,4,283,5,147
56122,1,29,3,2015,Primer semestre,5,120,5,147
56266,1,22,2,2021,Primer semestre,5,96,5,147
56306,1,29,3,2018,Primer semestre,1,155,5,147
56348,1,43,6,2019,Primer semestre,1,281,5,147
56395,1,23,2,2018,Primer semestre,5,268,5,147
56402,1,21,2,2019,Primer semestre,5,260,5,147
56408,1,21,2,2020,Primer semestre,9,59,5,147
56484,2,33,4,2010,Primer semestre,13,191,5,147
56491,2,19,1,2021,Primer semestre,10,214,5,147
56566,1,18,1,2021,Primer semestre,2,294,5,147
56654,2,22,2,2021,Primer semestre,15,85,2,147
56734,1,32,4,2021,Primer semestre,14,87,5,147
56793,1,24,2,2020,Primer semestre,8,305,5,147
56809,1,22,2,2021,Primer semestre,4,245,3,147
56851,1,21,2,2019,Primer semestre,5,120,5,147
56899,2,19,1,2021,Primer semestre,11,190,5,147
57050,2,23,2,2018,Primer semestre,6,137,5,147
57140,1,21,2,2019,Primer semestre,2,294,5,147
